case_id,slice,language_profile,audio_duration_sec,segment_idx,start_sec,end_sec,duration_sec,pyannote_speaker,gt_role,text,llm_role,llm_correct
v2_core047,hokkien_pure,hokkien,39.24,13,33.106,33.95,0.844,SPEAKER_00,agent,有可能，所以診斷書、入住證明、照護紀錄嘛攏留咧。,,
v2_core047,hokkien_pure,hokkien,39.24,14,34.287,39.198,4.911,SPEAKER_00,agent,有可能，所以診斷書、入住證明、照護紀錄嘛攏留咧。,,
v2_core048,hokkien_pure,hokkien,42.96,0,0.031,0.655,0.624,SPEAKER_01,agent,你好，凱基人壽客服，我姓潘。,,
v2_core048,hokkien_pure,hokkien,42.96,1,0.841,2.596,1.755,SPEAKER_01,agent,你好，凱基人壽客服，我姓潘。,,
v2_core048,hokkien_pure,hokkien,42.96,2,2.917,3.828,0.911,SPEAKER_01,agent,你好，凱基人壽客服，我姓潘。,,
v2_core048,hokkien_pure,hokkien,42.96,3,4.402,5.431,1.029,SPEAKER_00,customer,潘先生，我每禮拜洗腎三擺，收據真濟張，敢愛每張攏寄？,,
v2_core048,hokkien_pure,hokkien,42.96,4,5.785,8.3,2.514,SPEAKER_00,customer,潘先生，我每禮拜洗腎三擺，收據真濟張，敢愛每張攏寄？,,
v2_core048,hokkien_pure,hokkien,42.96,5,8.637,10.274,1.637,SPEAKER_00,customer,潘先生，我每禮拜洗腎三擺，收據真濟張，敢愛每張攏寄？,,
v2_core048,hokkien_pure,hokkien,42.96,6,10.443,12.232,1.789,SPEAKER_00,customer,潘先生，我每禮拜洗腎三擺，收據真濟張，敢愛每張攏寄？,,
v2_core048,hokkien_pure,hokkien,42.96,7,12.738,14.813,2.076,SPEAKER_01,agent,若欲申請醫療費用，收據佮費用明細攏愛留。你會當按月份整理。,,
v2_core048,hokkien_pure,hokkien,42.96,8,15.067,17.547,2.481,SPEAKER_01,agent,若欲申請醫療費用，收據佮費用明細攏愛留。你會當按月份整理。,,
v2_core048,hokkien_pure,hokkien,42.96,9,17.783,19.808,2.025,SPEAKER_01,agent,若欲申請醫療費用，收據佮費用明細攏愛留。你會當按月份整理。,,
v2_core048,hokkien_pure,hokkien,42.96,10,20.197,22.407,2.211,SPEAKER_00,customer,醫院有開月結明細，彼張有較方便無？,,
v2_core048,hokkien_pure,hokkien,42.96,11,22.694,24.584,1.89,SPEAKER_00,customer,醫院有開月結明細，彼張有較方便無？,,
v2_core048,hokkien_pure,hokkien,42.96,12,25.073,26.963,1.89,SPEAKER_01,agent,月結明細有幫助，毋過原本收據嘛建議附，審核較袂缺資料。,,
v2_core048,hokkien_pure,hokkien,42.96,13,27.233,29.782,2.548,SPEAKER_01,agent,月結明細有幫助，毋過原本收據嘛建議附，審核較袂缺資料。,,
v2_core048,hokkien_pure,hokkien,42.96,14,30.001,32.228,2.228,SPEAKER_01,agent,月結明細有幫助，毋過原本收據嘛建議附，審核較袂缺資料。,,
v2_core048,hokkien_pure,hokkien,42.96,15,32.583,35.654,3.071,SPEAKER_00,customer,診斷書敢每月攏愛重開？,,
v2_core048,hokkien_pure,hokkien,42.96,16,36.042,36.633,0.591,SPEAKER_01,agent,毋一定。若病況無變，先用近期診斷書；審核若需要會閣請你補。,,
v2_core048,hokkien_pure,hokkien,42.96,17,36.903,38.152,1.249,SPEAKER_01,agent,毋一定。若病況無變，先用近期診斷書；審核若需要會閣請你補。,,
v2_core048,hokkien_pure,hokkien,42.96,18,38.405,42.944,4.539,SPEAKER_01,agent,毋一定。若病況無變，先用近期診斷書；審核若需要會閣請你補。,,
v2_core048,hokkien_pure,hokkien,42.96,19,42.961,42.978,0.017,SPEAKER_01,agent,,,
v2_core049,hokkien_pure,hokkien,40.77,0,0.031,1.887,1.856,SPEAKER_01,agent,凱基人壽你好，我姓郭。,,
v2_core049,hokkien_pure,hokkien,40.77,1,2.174,3.102,0.928,SPEAKER_01,agent,凱基人壽你好，我姓郭。,,
v2_core049,hokkien_pure,hokkien,40.77,2,3.575,4.452,0.877,SPEAKER_00,customer,郭小姐，我離婚矣，欲共受益人改做兩个囝仔，敢愛前某簽名？,,
v2_core049,hokkien_pure,hokkien,40.77,3,4.773,5.853,1.08,SPEAKER_00,customer,郭小姐，我離婚矣，欲共受益人改做兩个囝仔，敢愛前某簽名？,,
v2_core049,hokkien_pure,hokkien,40.77,4,6.106,8.907,2.801,SPEAKER_00,customer,郭小姐，我離婚矣，欲共受益人改做兩个囝仔，敢愛前某簽名？,,
v2_core049,hokkien_pure,hokkien,40.77,5,9.127,10.966,1.839,SPEAKER_00,customer,郭小姐，我離婚矣，欲共受益人改做兩个囝仔，敢愛前某簽名？,,
v2_core049,hokkien_pure,hokkien,40.77,6,11.405,15.607,4.202,SPEAKER_01,agent,一般受益人變更是保戶本人簽名，毋免原受益人同意。,,
v2_core049,hokkien_pure,hokkien,40.77,7,15.944,18.172,2.227,SPEAKER_01,agent,一般受益人變更是保戶本人簽名，毋免原受益人同意。,,
v2_core049,hokkien_pure,hokkien,40.77,8,18.475,19.842,1.367,SPEAKER_00,customer,囝仔一个成年，一个猶未成年，資料欲按怎填？,,
v2_core049,hokkien_pure,hokkien,40.77,9,20.078,22.34,2.261,SPEAKER_00,customer,囝仔一个成年，一个猶未成年，資料欲按怎填？,,
v2_core049,hokkien_pure,hokkien,40.77,10,22.593,24.078,1.485,SPEAKER_00,customer,囝仔一个成年，一个猶未成年，資料欲按怎填？,,
v2_core049,hokkien_pure,hokkien,40.77,11,24.55,28.195,3.645,SPEAKER_01,agent,兩个攏愛寫姓名、生日、關係。未成年嘛會當做受益人。,,
v2_core049,hokkien_pure,hokkien,40.77,12,28.55,31.081,2.531,SPEAKER_01,agent,兩个攏愛寫姓名、生日、關係。未成年嘛會當做受益人。,,
v2_core049,hokkien_pure,hokkien,40.77,13,31.52,33.258,1.738,SPEAKER_00,customer,我欲平均分，表格頂面寫一半一半就好？,,
v2_core049,hokkien_pure,hokkien,40.77,14,33.359,35.772,2.413,SPEAKER_00,customer,我欲平均分，表格頂面寫一半一半就好？,,
v2_core049,hokkien_pure,hokkien,40.77,15,36.143,36.734,0.591,SPEAKER_01,agent,對，比例愛寫清楚，才袂後擺有爭議。,,
v2_core049,hokkien_pure,hokkien,40.77,16,37.004,38.624,1.62,SPEAKER_01,agent,對，比例愛寫清楚，才袂後擺有爭議。,,
v2_core049,hokkien_pure,hokkien,40.77,17,38.843,40.683,1.839,SPEAKER_01,agent,對，比例愛寫清楚，才袂後擺有爭議。,,
v2_core050,hokkien_pure,hokkien,31.08,0,0.031,1.887,1.856,SPEAKER_01,customer,我舊銀行欲關戶，保費扣款若改新銀行，中間敢會漏扣？,,
v2_core050,hokkien_pure,hokkien,31.08,1,2.123,4.874,2.751,SPEAKER_01,customer,我舊銀行欲關戶，保費扣款若改新銀行，中間敢會漏扣？,,
v2_core050,hokkien_pure,hokkien,31.08,2,5.093,6.781,1.688,SPEAKER_01,customer,我舊銀行欲關戶，保費扣款若改新銀行，中間敢會漏扣？,,
v2_core050,hokkien_pure,hokkien,31.08,3,7.22,9.11,1.89,SPEAKER_00,agent,若申請時間太近，有可能這期猶用舊帳戶扣。建議你先莫急欲關舊戶。,,
v2_core050,hokkien_pure,hokkien,31.08,4,9.363,15.1,5.738,SPEAKER_00,agent,若申請時間太近，有可能這期猶用舊帳戶扣。建議你先莫急欲關舊戶。,,
v2_core050,hokkien_pure,hokkien,31.08,5,15.472,18.172,2.7,SPEAKER_01,customer,新帳戶資料今仔日送，後禮拜就扣款。,,
v2_core050,hokkien_pure,hokkien,31.08,6,18.357,19.927,1.569,SPEAKER_01,customer,新帳戶資料今仔日送，後禮拜就扣款。,,
v2_core050,hokkien_pure,hokkien,31.08,7,20.332,21.766,1.434,SPEAKER_00,agent,時間有較緊。若新帳戶猶未生效，你愛用其他方式先繳這期。,,
v2_core050,hokkien_pure,hokkien,31.08,8,22.002,24.382,2.379,SPEAKER_00,agent,時間有較緊。若新帳戶猶未生效，你愛用其他方式先繳這期。,,
v2_core050,hokkien_pure,hokkien,31.08,9,24.618,27.436,2.818,SPEAKER_00,agent,時間有較緊。若新帳戶猶未生效，你愛用其他方式先繳這期。,,
v2_core050,hokkien_pure,hokkien,31.08,10,27.841,27.858,0.017,SPEAKER_00,agent,按呢我先用超商繳，較袂驚。,,
v2_core050,hokkien_pure,hokkien,31.08,11,27.858,28.01,0.152,SPEAKER_01,customer,按呢我先用超商繳，較袂驚。,,
v2_core050,hokkien_pure,hokkien,31.08,12,28.01,28.972,0.962,SPEAKER_00,agent,按呢我先用超商繳，較袂驚。,,
v2_core050,hokkien_pure,hokkien,31.08,13,28.972,29.765,0.793,SPEAKER_01,customer,按呢我先用超商繳，較袂驚。,,
v2_core050,hokkien_pure,hokkien,31.08,14,30.068,30.997,0.928,SPEAKER_01,customer,按呢我先用超商繳，較袂驚。,,
v2_core051,codeswitch,codeswitch,30.58,0,0.031,2.14,2.109,SPEAKER_01,agent,凱基人壽客服中心您好，我姓蔣。,,
v2_core051,codeswitch,codeswitch,30.58,1,2.14,2.208,0.068,SPEAKER_00,customer,凱基人壽客服中心您好，我姓蔣。,,
v2_core051,codeswitch,codeswitch,30.58,2,2.36,3.035,0.675,SPEAKER_01,agent,凱基人壽客服中心您好，我姓蔣。,,
v2_core051,codeswitch,codeswitch,30.58,3,3.035,3.052,0.017,SPEAKER_00,customer,凱基人壽客服中心您好，我姓蔣。,,
v2_core051,codeswitch,codeswitch,30.58,4,3.575,4.165,0.591,SPEAKER_00,customer,蔣小姐，我爸拿到重大傷病卡，想問保單的一次金要怎麼申請。,,
v2_core051,codeswitch,codeswitch,30.58,5,4.587,5.954,1.367,SPEAKER_00,customer,蔣小姐，我爸拿到重大傷病卡，想問保單的一次金要怎麼申請。,,
v2_core051,codeswitch,codeswitch,30.58,6,6.173,8.097,1.924,SPEAKER_00,customer,蔣小姐，我爸拿到重大傷病卡，想問保單的一次金要怎麼申請。,,
v2_core051,codeswitch,codeswitch,30.58,7,8.587,10.392,1.806,SPEAKER_01,agent,我要先確認診斷名稱，因為不是每個重大傷病項目都對應同一種給付。,,
v2_core051,codeswitch,codeswitch,30.58,8,10.628,14.24,3.611,SPEAKER_01,agent,我要先確認診斷名稱，因為不是每個重大傷病項目都對應同一種給付。,,
v2_core051,codeswitch,codeswitch,30.58,9,14.594,14.847,0.253,SPEAKER_00,customer,爸，卡片頂面寫的病名是啥？你共我看一下。,,
v2_core051,codeswitch,codeswitch,30.58,10,15.117,16.72,1.603,SPEAKER_00,customer,爸，卡片頂面寫的病名是啥？你共我看一下。,,
v2_core051,codeswitch,codeswitch,30.58,11,18.003,18.897,0.894,SPEAKER_00,customer,爸，卡片頂面寫的病名是啥？你共我看一下。,,
v2_core051,codeswitch,codeswitch,30.58,12,19.319,20.922,1.603,SPEAKER_00,customer,他說上面寫惡性淋巴瘤，核發日期是五月十日。,,
v2_core051,codeswitch,codeswitch,30.58,13,21.293,22.745,1.451,SPEAKER_00,customer,他說上面寫惡性淋巴瘤，核發日期是五月十日。,,
v2_core051,codeswitch,codeswitch,30.58,14,23.234,25.748,2.514,SPEAKER_01,agent,請再附診斷證明和病理報告，一次金會依條款審核。,,
v2_core051,codeswitch,codeswitch,30.58,15,25.917,27.689,1.772,SPEAKER_01,agent,請再附診斷證明和病理報告，一次金會依條款審核。,,
v2_core051,codeswitch,codeswitch,30.58,16,28.06,28.347,0.287,SPEAKER_00,customer,好，病理報告彼本我先共伊收好。,,
v2_core051,codeswitch,codeswitch,30.58,17,28.634,30.507,1.873,SPEAKER_00,customer,好，病理報告彼本我先共伊收好。,,
v2_core052,codeswitch,codeswitch,42.0,0,0.031,0.638,0.608,SPEAKER_00,agent,您好，凱基人壽客服中心，敝姓林。,,
v2_core052,codeswitch,codeswitch,42.0,1,0.908,3.575,2.666,SPEAKER_00,agent,您好，凱基人壽客服中心，敝姓林。,,
v2_core052,codeswitch,codeswitch,42.0,2,3.929,4.874,0.945,SPEAKER_00,agent,您好，凱基人壽客服中心，敝姓林。,,
v2_core052,codeswitch,codeswitch,42.0,3,5.397,6.916,1.519,SPEAKER_01,customer,我國語講較慢，我想問扣款是不是失敗。,,
v2_core052,codeswitch,codeswitch,42.0,4,7.169,9.65,2.481,SPEAKER_01,customer,我國語講較慢，我想問扣款是不是失敗。,,
v2_core052,codeswitch,codeswitch,42.0,5,10.122,11.033,0.911,SPEAKER_00,agent,沒關係，我先核對身分。請提供姓名和出生年月日。,,
v2_core052,codeswitch,codeswitch,42.0,6,11.422,13.345,1.924,SPEAKER_00,agent,沒關係，我先核對身分。請提供姓名和出生年月日。,,
v2_core052,codeswitch,codeswitch,42.0,7,13.717,16.838,3.122,SPEAKER_00,agent,沒關係，我先核對身分。請提供姓名和出生年月日。,,
v2_core052,codeswitch,codeswitch,42.0,8,17.176,18.779,1.603,SPEAKER_01,customer,我叫黃添福，民國四十二年二月二日出世。,,
v2_core052,codeswitch,codeswitch,42.0,9,18.998,22.002,3.004,SPEAKER_01,customer,我叫黃添福，民國四十二年二月二日出世。,,
v2_core052,codeswitch,codeswitch,42.0,10,22.475,23.572,1.097,SPEAKER_00,agent,我共你看著矣，這期扣款無成功，是銀行帳戶餘額無夠。,,
v2_core052,codeswitch,codeswitch,42.0,11,23.808,25.732,1.924,SPEAKER_00,agent,我共你看著矣，這期扣款無成功，是銀行帳戶餘額無夠。,,
v2_core052,codeswitch,codeswitch,42.0,12,26.069,28.567,2.498,SPEAKER_00,agent,我共你看著矣，這期扣款無成功，是銀行帳戶餘額無夠。,,
v2_core052,codeswitch,codeswitch,42.0,13,28.921,30.929,2.008,SPEAKER_01,customer,我明仔載補錢入去，會閣扣一擺無？,,
v2_core052,codeswitch,codeswitch,42.0,14,31.098,32.414,1.316,SPEAKER_01,customer,我明仔載補錢入去，會閣扣一擺無？,,
v2_core052,codeswitch,codeswitch,42.0,15,32.937,34.726,1.789,SPEAKER_00,agent,系統不會每天重扣，我會傳補繳方式給您，今天或明天繳都還在寬限期內。,,
v2_core052,codeswitch,codeswitch,42.0,16,35.08,37.274,2.194,SPEAKER_00,agent,系統不會每天重扣，我會傳補繳方式給您，今天或明天繳都還在寬限期內。,,
v2_core052,codeswitch,codeswitch,42.0,17,37.527,41.965,4.438,SPEAKER_00,agent,系統不會每天重扣，我會傳補繳方式給您，今天或明天繳都還在寬限期內。,,
v2_core053,codeswitch,codeswitch,27.29,0,0.031,2.478,2.447,SPEAKER_00,customer,我剛才說車禍日期可能記錯，因為急診和報案不是同一天。,,
v2_core053,codeswitch,codeswitch,27.29,1,2.765,5.026,2.261,SPEAKER_00,customer,我剛才說車禍日期可能記錯，因為急診和報案不是同一天。,,
v2_core053,codeswitch,codeswitch,27.29,2,5.532,6.106,0.574,SPEAKER_01,agent,沒關係，我們先分開確認事故日、就醫日和報案日。,,
v2_core053,codeswitch,codeswitch,27.29,3,6.376,7.878,1.502,SPEAKER_01,agent,沒關係，我們先分開確認事故日、就醫日和報案日。,,
v2_core053,codeswitch,codeswitch,27.29,4,8.198,9.295,1.097,SPEAKER_01,agent,沒關係，我們先分開確認事故日、就醫日和報案日。,,
v2_core053,codeswitch,codeswitch,27.29,5,9.7,10.409,0.709,SPEAKER_00,customer,你記得無？我是禮拜五跋倒，抑是禮拜六才去急診？,,
v2_core053,codeswitch,codeswitch,27.29,6,11.303,12.687,1.384,SPEAKER_00,customer,你記得無？我是禮拜五跋倒，抑是禮拜六才去急診？,,
v2_core053,codeswitch,codeswitch,27.29,7,12.805,14.543,1.738,SPEAKER_00,customer,你記得無？我是禮拜五跋倒，抑是禮拜六才去急診？,,
v2_core053,codeswitch,codeswitch,27.29,8,14.965,17.007,2.042,SPEAKER_00,customer,她說事故是五月十七日，就醫是五月十八日。,,
v2_core053,codeswitch,codeswitch,27.29,9,17.159,18.678,1.519,SPEAKER_00,customer,她說事故是五月十七日，就醫是五月十八日。,,
v2_core053,codeswitch,codeswitch,27.29,10,19.184,19.572,0.388,SPEAKER_01,agent,好的，兩個日期不同沒關係，請把急診收據和事故說明都附上。,,
v2_core053,codeswitch,codeswitch,27.29,11,19.876,21.327,1.451,SPEAKER_01,agent,好的，兩個日期不同沒關係，請把急診收據和事故說明都附上。,,
v2_core053,codeswitch,codeswitch,27.29,12,21.479,23.69,2.211,SPEAKER_01,agent,好的，兩個日期不同沒關係，請把急診收據和事故說明都附上。,,
v2_core053,codeswitch,codeswitch,27.29,13,24.095,27.217,3.122,SPEAKER_00,customer,按呢我共相片佮收據攏放同一个信封。,,
v2_core054,codeswitch,codeswitch,35.32,0,0.031,2.815,2.784,SPEAKER_00,agent,您好，凱基人壽，我姓方。,,
v2_core054,codeswitch,codeswitch,35.32,1,3.372,4.148,0.776,SPEAKER_01,customer,方小姐，我收到停效通知，想問復效是不是今天繳錢就好。,,
v2_core054,codeswitch,codeswitch,35.32,2,4.233,5.684,1.451,SPEAKER_01,customer,方小姐，我收到停效通知，想問復效是不是今天繳錢就好。,,
v2_core054,codeswitch,codeswitch,35.32,3,5.988,8.435,2.447,SPEAKER_01,customer,方小姐，我收到停效通知，想問復效是不是今天繳錢就好。,,
v2_core054,codeswitch,codeswitch,35.32,4,8.907,10.544,1.637,SPEAKER_00,agent,要看停效多久，有些情況還需要健康告知，不只是補繳保費。,,
v2_core054,codeswitch,codeswitch,35.32,5,10.696,13.767,3.071,SPEAKER_00,agent,要看停效多久，有些情況還需要健康告知，不只是補繳保費。,,
v2_core054,codeswitch,codeswitch,35.32,6,14.02,15.742,1.721,SPEAKER_00,agent,要看停效多久，有些情況還需要健康告知，不只是補繳保費。,,
v2_core054,codeswitch,codeswitch,35.32,7,16.113,16.433,0.321,SPEAKER_00,agent,媽，昨昏你有去超商繳無？收據放佇佗位？,,
v2_core054,codeswitch,codeswitch,35.32,8,16.602,17.969,1.367,SPEAKER_00,agent,媽，昨昏你有去超商繳無？收據放佇佗位？,,
v2_core054,codeswitch,codeswitch,35.32,9,17.969,18.357,0.388,SPEAKER_01,customer,媽，昨昏你有去超商繳無？收據放佇佗位？,,
v2_core054,codeswitch,codeswitch,35.32,10,19.302,20.568,1.266,SPEAKER_01,customer,媽，昨昏你有去超商繳無？收據放佇佗位？,,
v2_core054,codeswitch,codeswitch,35.32,11,20.99,22.407,1.418,SPEAKER_01,customer,她說昨天沒有繳，只是把條碼印出來。,,
v2_core054,codeswitch,codeswitch,35.32,12,22.643,24.213,1.569,SPEAKER_01,customer,她說昨天沒有繳，只是把條碼印出來。,,
v2_core054,codeswitch,codeswitch,35.32,13,24.77,26.575,1.806,SPEAKER_00,agent,那目前還沒入帳。我先幫您查需補繳金額和復效條件。,,
v2_core054,codeswitch,codeswitch,35.32,14,27.588,31.503,3.915,SPEAKER_00,agent,那目前還沒入帳。我先幫您查需補繳金額和復效條件。,,
v2_core054,codeswitch,codeswitch,35.32,15,31.891,32.245,0.354,SPEAKER_00,agent,好，你先查，我共我媽講袂使閣去印。,,
v2_core054,codeswitch,codeswitch,35.32,16,32.448,35.249,2.801,SPEAKER_00,agent,好，你先查，我共我媽講袂使閣去印。,,
v2_core055,codeswitch,codeswitch,37.68,0,0.048,1.111,1.063,SPEAKER_01,agent,凱基人壽您好，我姓夏。,,
v2_core055,codeswitch,codeswitch,37.68,1,1.465,2.005,0.54,SPEAKER_01,agent,凱基人壽您好，我姓夏。,,
v2_core055,codeswitch,codeswitch,37.68,2,2.579,5.887,3.308,SPEAKER_00,customer,我爸的投資型保單帳戶價值下降，他在旁邊但比較聽台語。,,
